Eval num episodes,Eval avg final dist,Eval success ratio,Eval mean final l2 dist,Eval median final l2 dist,Eval mean final landed,Eval mean any landed,Eval average final y,policy loss,timesteps,epoch time (s),total time (s),Conditional loss,Marginal loss,Validation loss,Conditional Validation loss,Marginal Validation loss
50,0.43109021596772074,0.12,0.43109021596772074,0.36133220564471724,0.48,0.7,-0.028938675,0,0,3.5580384731292725,3.5580410957336426,0,0,0,0,0
50,0.6174114607242932,0.04,0.6174114607242932,0.62183386573394,0.32,0.58,0.25132158,2.5704128435823885,1.268503405044229,1.3019094602203098,2.9292308583846327,1.4121787165034962,1.5170520986058018,2000,20.273637533187866,23.831684827804565
50,0.3630341190406218,0.08,0.3630341190406218,0.2778864401929979,0.42,0.62,-0.0054190885,2.5274201005341546,1.2372405064505203,1.2901796081504955,2.891330237350416,1.4025801281939931,1.4887500899468578,4000,35.38871431350708,59.22040367126465
50,0.36028421366983737,0.18,0.36028421366983737,0.2918186922742832,0.12,0.3,0.21883656,2.512361413129207,1.2267206295221145,1.285640767873461,2.8743463461182177,1.3889243599043053,1.4854219896466696,6000,35.23149561882019,94.45190358161926
50,0.23025591552058983,0.38,0.23025591552058983,0.19982015808120995,0.06,0.42,0.03973188,2.5323095646430085,1.2334417256348313,1.2988678370849034,2.894909652642457,1.4020772068822125,1.4928324422453776,8000,35.684141397476196,130.13604974746704
50,0.3776343546581517,0.22,0.3776343546581517,0.3039676182979168,0.06,0.4,0.19244254,2.506416769305087,1.2182213770679244,1.288195390730561,2.852778157470565,1.369793514969325,1.4829846407312628,10000,35.09364461898804,165.22969913482666
50,0.29141347633284387,0.32,0.29141347633284387,0.16682005837807223,0.08,0.16,0.23436028,2.4598953846111007,1.1883038473322962,1.2715915589256113,2.7816553069809142,1.327838106686954,1.4538172310921476,12000,34.54988241195679,199.77958607673645
50,0.17317581373150293,0.34,0.17317581373150293,0.12515195467007856,0.22,0.4,0.08339615,2.3962888514889644,1.1589837642124932,1.2373050852732463,2.711858002302139,1.2823642434644626,1.4294937543158397,14000,35.393542766571045,235.17313385009766
50,0.15491632842968767,0.38,0.15491632842968767,0.10232579584594972,0.1,0.2,0.07530128,2.3086517245768796,1.108005305707182,1.2006464395825334,2.6463033058882237,1.2550382276093766,1.3912650655254657,16000,35.75384998321533,270.926988363266
50,0.19670662656629362,0.34,0.19670662656629362,0.1108389363341909,0.12,0.36,0.09821372,2.198158806723594,1.0512129530717544,1.14694587240262,2.5645607731491897,1.197240095782267,1.3673207043413944,18000,35.70503783226013,306.632031917572
50,0.19105570736634767,0.32,0.19105570736634767,0.1158828688928388,0.14,0.38,0.105094366,2.165998127865053,1.026832782970899,1.13916530320381,2.5390398936857097,1.1893914882197014,1.3496483925223064,20000,34.74493169784546,341.3769681453705
50,0.2178322849000747,0.46,0.2178322849000747,0.11054024838211457,0.2,0.38,0.14638089,2.1809108957864556,1.0302681971062315,1.150642682351552,2.477110457058519,1.1568537417420337,1.320256716292802,22000,34.50964641571045,375.8866193294525
50,0.2249429086298368,0.4,0.2249429086298368,0.10600613979513791,0.16,0.36,0.12456329,2.129877843414455,1.0136066176861132,1.116271230390993,2.45771438001432,1.1342584349638771,1.323455972449052,24000,35.305216550827026,411.19184041023254
50,0.13356745253854696,0.6,0.13356745253854696,0.0710357957574671,0.26,0.44,0.036003917,2.1206401282197533,1.0027420730092242,1.1178980299399885,2.420369285758599,1.1125941533416395,1.3077751154470583,26000,35.17012977600098,446.3619749546051
50,0.16694105775008228,0.54,0.16694105775008228,0.07668943144297091,0.2,0.44,0.08523417,2.08876219606893,0.9855346717776926,1.1032274951870038,2.3739110926751184,1.0979976028523222,1.27591350991248,28000,35.15811371803284,481.5200939178467
50,0.13744312656202878,0.58,0.13744312656202878,0.069541714092131,0.2,0.48,0.02997142,2.0313954958990426,0.9604001921819323,1.0709952968146426,2.3282238589400834,1.070365108732145,1.2578587455788552,30000,34.64968657493591,516.1697845458984
50,0.2630992994024457,0.32,0.2630992994024457,0.12965245934085576,0.12,0.26,0.1685233,2.0095082382709495,0.9427407249782761,1.0667674936791323,2.3244896264628494,1.0679118522757582,1.2565777729673024,32000,34.43077993392944,550.6005685329437
50,0.27322223725022626,0.34,0.27322223725022626,0.10499786475584091,0.16,0.32,0.1768075,2.004187369219808,0.9505177222417308,1.0536696199007765,2.277857784231639,1.0472783914878887,1.23057933051761,34000,35.21698355674744,585.8175566196442
50,0.16325988598367247,0.48,0.16325988598367247,0.08066486163184153,0.22,0.48,0.03548232,2.007818518467064,0.945286894006378,1.0625316065313535,2.2664506989510818,1.048678886851071,1.21777179421947,36000,35.17778706550598,620.9953479766846
50,0.23663765434456974,0.5,0.23663765434456974,0.07557288965161515,0.22,0.42,0.07802942,1.986715863471605,0.9338191014790086,1.0528967354362884,2.2600287450722054,1.0432435898206378,1.2167851510177776,38000,35.198153495788574,656.1935064792633
50,0.08767595395815325,0.68,0.08767595395815325,0.05556570461224784,0.16,0.52,0.015438715,1.9518060427052326,0.9225822921639576,1.02922376938513,2.2561180957423628,1.0423195513544774,1.21379852813077,40000,34.6011757850647,690.7946863174438
50,0.3623229725313087,0.26,0.3623229725313087,0.24324717240940358,0.14,0.28,0.24005379,1.9178374611700215,0.9070045683444069,1.0108329323442335,2.2536829006522012,1.033780745094183,1.219902138841801,42000,34.863779067993164,725.6584701538086
50,0.17552345756503976,0.56,0.17552345756503976,0.06344057020907116,0.26,0.5,0.064222544,1.9180656536690808,0.8924281142735396,1.0256375289758468,2.193847404947415,1.0023575969209482,1.1914898578807942,44000,34.81302261352539,760.471497297287
50,0.14736632135952013,0.56,0.14736632135952013,0.06536788339581498,0.2,0.44,0.07634916,1.9106337270335725,0.8938466565344578,1.016787080363022,2.193154062807474,1.0011892735447845,1.1919647495422396,46000,35.07079529762268,795.5422976016998
50,0.15878917911077428,0.54,0.15878917911077428,0.0588230129532501,0.3,0.56,0.041608237,1.8559729409255232,0.8608832119849054,0.9950897395360951,2.1336529802076662,0.9817639615508804,1.1518889837452202,48000,35.141276359558105,830.6835787296295
50,0.20346443836836034,0.48,0.20346443836836034,0.09154165431848513,0.16,0.36,0.10547881,1.8446228169133718,0.8545340702617589,0.9900887496075085,2.1459632660825463,0.9824966036816546,1.163466692601467,50000,34.60118007659912,865.2847633361816
50,0.15951915318103974,0.54,0.15951915318103974,0.07421294882916381,0.16,0.52,0.011309621,1.8674655243755642,0.8639135886080556,1.0035519235752874,2.1117922111199485,0.9626632575331086,1.1491289135281935,52000,35.126314878463745,900.4110825061798
50,0.19602460774883623,0.56,0.19602460774883623,0.061903723500682406,0.18,0.52,0.050959192,1.8357174850958773,0.8482473168553083,0.9874701765450806,2.1011473886071466,0.959978882917097,1.141168536988369,54000,34.46486759185791,934.8759553432465
50,0.14463682457860033,0.66,0.14463682457860033,0.05444806005815775,0.3,0.48,0.020740163,1.874456596290777,0.8675656636712483,1.0068909107071236,2.116213493749589,0.9773395854458022,1.1388739180421437,56000,35.16390872001648,970.0398688316345
50,0.16647441052471457,0.54,0.16647441052471457,0.07286527749392041,0.24,0.5,0.032261986,1.8785636121022908,0.8727430639678377,1.0058205320122542,2.1126721477964834,0.9649640663461607,1.1477080575015886,58000,35.24696326255798,1005.2868366241455
50,0.11288708440467815,0.68,0.11288708440467815,0.048457907775138385,0.24,0.46,0.040866803,1.876961860536532,0.8649699657674788,1.0119919178944936,2.089131449635578,0.9547163000644453,1.1344151002339111,60000,34.61244463920593,1039.8992855548859
50,0.2533333146703959,0.52,0.2533333146703959,0.0577962487191699,0.32,0.42,0.15468736,1.8590535876541607,0.853375354741398,1.005678237367297,2.0792358350777813,0.9417990888747274,1.137436732968564,62000,35.34442067146301,1075.2437119483948
50,0.09217578322126403,0.74,0.09217578322126403,0.044380602851064446,0.34,0.48,-0.002373854,1.8352715022628032,0.8554079786781389,0.9798635348884155,2.0430700750190156,0.9325197640122989,1.1105503527723375,64000,34.791977405548096,1110.0356945991516
50,0.17760316508785073,0.56,0.17760316508785073,0.06885360866032356,0.22,0.36,0.096708596,1.824677178703624,0.841537272808298,0.9831398961974758,2.0274414106772145,0.9308401467968598,1.096601223311186,66000,35.418745279312134,1145.4544446468353
50,0.11707418456988977,0.66,0.11707418456988977,0.053511069160680796,0.26,0.48,0.027620045,1.8635952151499136,0.8649543589043943,0.9986408501019279,2.03175973228711,0.9262519441132546,1.1055078144381552,68000,35.38794565200806,1180.8423953056335
50,0.15449373492376542,0.64,0.15449373492376542,0.0520961230574548,0.2,0.4,0.06801119,1.8145249677410218,0.8309519746960214,0.9835730050384326,2.01218412249688,0.909604602976007,1.102579498323333,70000,34.87624907493591,1215.7186493873596
50,0.1748073283905628,0.66,0.1748073283905628,0.052129893288945434,0.26,0.44,0.093348704,1.8293661143691395,0.8438525530223502,0.9855135897863967,2.0136876436422626,0.9194173341278696,1.094270296007585,72000,36.21684384346008,1251.9354984760284
50,0.1335976150573038,0.76,0.1335976150573038,0.046286048521941,0.22,0.5,0.03085192,1.8128283089006814,0.8338345963585267,0.978993729504641,1.9628042185534142,0.887268961716034,1.0755352964313696,74000,35.32898545265198,1287.2644889354706
50,0.1559429598378402,0.5,0.1559429598378402,0.07635823634341588,0.16,0.38,0.038665444,1.8502334798648088,0.8513663749763736,0.9988671208107394,2.0281046077804854,0.9188544003917261,1.1092502474987498,76000,35.78785490989685,1323.0523490905762
50,0.11963819790869629,0.58,0.11963819790869629,0.07353415266080213,0.26,0.42,0.0535808,1.8029886269998532,0.8255062402881012,0.9774824029576629,1.9918893345387954,0.8910975719558903,1.100791759327837,78000,35.69485378265381,1358.7472088336945
50,0.15876796101434765,0.66,0.15876796101434765,0.04822032274066826,0.28,0.62,0.021646693,1.807528907076181,0.8255514252110363,0.9819774884505077,1.9583359160547926,0.8900311968506938,1.0683046872723876,80000,35.47947025299072,1394.226684331894
50,0.20060291456073778,0.4,0.20060291456073778,0.10960383114240804,0.26,0.36,0.09691583,1.8026674865941656,0.8242162847873487,0.9784511663686359,2.009717111921395,0.8945663778453969,1.1151507170782293,82000,35.82989549636841,1430.0565841197968
50,0.15273797836242536,0.56,0.15273797836242536,0.0743919950507472,0.24,0.42,0.09544097,1.8353120824766744,0.8471107772420313,0.9882012871322917,1.9827065486649285,0.898760471023321,1.0839460648577541,84000,35.26939797401428,1465.3259871006012
50,0.18249811130266155,0.46,0.18249811130266155,0.0888685121690403,0.26,0.42,0.029456094,1.7934081975236804,0.8258374431831073,0.9675707744491259,1.9453316102722198,0.8760606539456366,1.0692709755085001,86000,35.51627707481384,1500.8422696590424
50,0.1412819908271732,0.7,0.1412819908271732,0.048839659583366384,0.34,0.5,0.037131917,1.779110066828489,0.8154166583474881,0.9636934128418743,1.9932920020453182,0.9013864484017193,1.0919055475168002,88000,35.77631187438965,1536.6185867786407
50,0.13071099046376009,0.74,0.13071099046376009,0.04585661322236962,0.32,0.64,0.022954693,1.7813642263427534,0.8153323867983937,0.9660318386217613,2.03465875995934,0.9250479513809116,1.109610841569427,90000,35.72906994819641,1572.347660779953
50,0.16017227075459764,0.62,0.16017227075459764,0.05236225002570656,0.2,0.48,0.03408897,1.779899895672858,0.8060202223747832,0.973879687533038,1.9863455287274931,0.8904097758965612,1.0959357737412598,92000,36.207338094711304,1608.555004119873
50,0.13259511183001585,0.64,0.13259511183001585,0.06505232993921917,0.14,0.42,0.054286543,1.7885524437756053,0.8085486311203449,0.9800038222686043,1.9576451642071726,0.8801435446982896,1.0775016495757563,94000,35.80884790420532,1644.3638565540314
50,0.12842901554950598,0.76,0.12842901554950598,0.04899617917253134,0.16,0.52,0.022215964,1.7987215424156917,0.8306633973410696,0.9680581431717402,1.9686936712581138,0.8927272256461862,1.0759664638302857,96000,35.704588174819946,1680.068449497223
50,0.15425390244078618,0.66,0.15425390244078618,0.05350222371861854,0.26,0.44,0.053018108,1.7731136726977472,0.806457454518759,0.9666562502381075,1.922321560711949,0.863602892935781,1.058718675096828,98000,35.69675016403198,1715.765204668045
50,0.10706021085563762,0.68,0.10706021085563762,0.05769007878591502,0.12,0.36,0.034131184,1.757587193106453,0.8030653494189768,0.9545218420650728,1.9185283319267608,0.8595702683172356,1.0589580821879987,100000,36.02433156967163,1751.789540529251
50,0.11351627268272103,0.74,0.11351627268272103,0.05058105722170737,0.16,0.32,0.0651689,1.7809623817051787,0.8108412352383695,0.9701211217723544,1.925744937030568,0.8603670717666286,1.0653778820113873,102000,36.29170250892639,1788.0812475681305
50,0.12728896325399808,0.56,0.12728896325399808,0.06871014193288294,0.24,0.46,0.043642294,1.7262924027166904,0.7822094890129556,0.9440829182858519,1.922419403924784,0.8649200753352817,1.0574993093235907,104000,35.57309079170227,1823.6543436050415
50,0.11241182586741497,0.68,0.11241182586741497,0.050465520226805095,0.18,0.5,0.04851677,1.7493994470747714,0.7925813617486238,0.9568180923291968,1.8957866648530581,0.8482428025283458,1.0475438743715657,106000,35.94021034240723,1859.594558954239
50,0.09984221942744524,0.66,0.09984221942744524,0.044290242708378724,0.2,0.52,0.03950037,1.7404759081972787,0.7878569552453027,0.9526189672400242,1.8944442241768162,0.8551491797035662,1.0392950481961067,108000,35.063228368759155,1894.6577916145325
50,0.13074048339218994,0.66,0.13074048339218994,0.05029323129023497,0.38,0.64,0.065878406,1.7258202948358163,0.781712774744909,0.9441075092571485,1.9425611607140552,0.8723149002982672,1.070246265522881,110000,35.4468047618866,1930.1046006679535
50,0.14895629507863908,0.6,0.14895629507863908,0.05523708488240375,0.3,0.54,0.0858368,1.7195808400348402,0.7794951993071824,0.9400856450516647,1.8813691102936196,0.8444240394791916,1.0369450824224637,112000,36.20827651023865,1966.3128817081451
50,0.11973333422216643,0.66,0.11973333422216643,0.04788176490431585,0.3,0.52,0.055549365,1.7514727003054629,0.7994846118214705,0.9519881036117754,1.9062353378252082,0.8485032681629725,1.0577320434172532,114000,35.94131851196289,2002.2542052268982
50,0.10760458123005703,0.66,0.10760458123005703,0.059721085934670834,0.32,0.58,0.015264199,1.7394693760756714,0.7856027302929828,0.9538666384554031,1.9349875304012352,0.8662112298654526,1.0687763301189561,116000,35.438374280929565,2037.692584514618
50,0.07868583675042413,0.7,0.07868583675042413,0.044132308214803434,0.32,0.56,0.008716874,1.7389857586541215,0.7951316611554192,0.9438541065828321,1.9242756267165633,0.869416266082281,1.0548593602889047,118000,35.485244274139404,2073.177834033966
50,0.10675166382427047,0.64,0.10675166382427047,0.057472487727388624,0.2,0.4,0.034427553,1.7478523040418579,0.7948106520210865,0.9530416439211592,1.888084597185682,0.8445468812732388,1.0435377029742847,120000,36.031821727752686,2109.2096602916718
50,0.09531930368557825,0.68,0.09531930368557825,0.054309166513588296,0.18,0.44,0.038201082,1.758371319526563,0.804110558300156,0.9542607559288081,1.8915747916638486,0.8532559860940093,1.0383187799999731,122000,36.10716247558594,2145.3168280124664
50,0.1372320728894502,0.68,0.1372320728894502,0.055881989729337,0.16,0.48,0.05724922,1.7461955978029464,0.7880991023697027,0.9580964947162998,1.9111028641856422,0.8526703596450407,1.058432481108758,124000,35.95902729034424,2181.275863170624
50,0.11636574940331125,0.68,0.11636574940331125,0.050020408414089536,0.3,0.54,0.05766393,1.7401197854023533,0.791664353808618,0.9484554359204754,1.8387102149858776,0.8205696166683561,1.018140598512237,126000,35.530144691467285,2216.8060131073
50,0.1148621438123026,0.68,0.1148621438123026,0.0456670591599672,0.22,0.44,0.021945374,1.6852776046123314,0.7528653360698006,0.9324122449615878,1.896008890505506,0.8471293852272217,1.0488795318673685,128000,35.33973574638367,2252.1457695961
50,0.14106218609748067,0.66,0.14106218609748067,0.047151634964482,0.24,0.42,0.07379907,1.719379027631601,0.7741263613930343,0.9452526803367551,1.8836449274897347,0.8491002932221686,1.0345446290546496,130000,36.09056806564331,2288.236343860626
50,0.10208764801219795,0.7,0.10208764801219795,0.05525122601639878,0.18,0.42,0.016599096,1.6846591279220333,0.7588941423571907,0.925764961889763,1.8893170250658913,0.8372589985995624,1.0520580875238572,132000,36.161576986312866,2324.397926092148
50,0.12757022587410194,0.66,0.12757022587410194,0.04948988577701582,0.24,0.48,0.03600161,1.720533737382687,0.7789736346935561,0.9415601465461632,1.8708254826635056,0.83752831631132,1.0332971672594575,134000,35.82330822944641,2360.221239089966
50,0.126119447020826,0.72,0.126119447020826,0.04605273213154765,0.2,0.36,0.049475417,1.7097127863582329,0.7682926819316334,0.9414200999091069,1.8623413727271991,0.8371710493585403,1.0251703296813983,136000,35.666014194488525,2395.887258052826
50,0.08277279670574876,0.74,0.08277279670574876,0.04819030316832898,0.3,0.5,0.004591408,1.6754498036354204,0.7552315490459967,0.9202182505158115,1.8447949494376585,0.8288656873595057,1.0159292813475742,138000,35.012959480285645,2430.9002220630646
50,0.12278058177569956,0.62,0.12278058177569956,0.06712622373171273,0.14,0.42,0.060785003,1.7173030095316995,0.7737115225679808,0.9435915089549519,1.779586613439744,0.7808348009210424,0.9987518453972881,140000,36.02455544471741,2466.9247813224792
50,0.1045961602947342,0.7,0.1045961602947342,0.04974316460464816,0.22,0.5,0.008362944,1.7068453792211882,0.7667680966185513,0.9400773092469668,1.8343126526657378,0.819135641452119,1.0151770250270444,142000,35.60417437553406,2502.5289607048035
50,0.08929404477569342,0.66,0.08929404477569342,0.0492055086019518,0.28,0.54,0.0013809374,1.704125877843493,0.7666119058471468,0.9375139715360264,1.8493331987206187,0.8232651522238996,1.026068039064055,144000,35.628580808639526,2538.1575503349304
50,0.1372228467364676,0.62,0.1372228467364676,0.05046867149615546,0.26,0.52,0.07565964,1.7174731128348686,0.7699016747601339,0.947571473340209,1.824834384277243,0.816260574922556,1.0085738161936195,146000,35.76161503791809,2573.9191699028015
50,0.15350132993050447,0.64,0.15350132993050447,0.05380278940433006,0.18,0.34,0.062175125,1.6525498801414154,0.7429441700122429,0.9096057114876261,1.8461407187008227,0.8206487251152824,1.0254920046853793,148000,34.4565212726593,2608.3756999969482
50,0.08468040981020136,0.64,0.08468040981020136,0.053233360427905316,0.14,0.4,0.0045015477,1.6832007236377795,0.7501643347709303,0.9330363969726871,1.8191503020092086,0.8101194480382616,1.0090308440691882,150000,35.9083411693573,2644.2840464115143
50,0.057033343881709345,0.82,0.057033343881709345,0.041092949103604046,0.2,0.44,-0.010181185,1.7139198666735416,0.7666696308746966,0.9472502273970013,1.795219125803059,0.7850705441070974,1.0101485708481328,152000,36.19908308982849,2680.483134508133
50,0.06597190946089934,0.76,0.06597190946089934,0.048862099681820384,0.32,0.66,-0.012281946,1.6714177592107375,0.7458939486445908,0.9255238042961261,1.8568698791101983,0.824206293171527,1.032663592093967,154000,35.93243384361267,2716.4155728816986
50,0.15420103472008084,0.66,0.15420103472008084,0.04861100743912751,0.28,0.54,0.05700283,1.7036775823345165,0.7553376111058112,0.9483399608716059,1.8339503094258425,0.8140659058683288,1.0198844233854456,156000,36.39251446723938,2752.808094263077
50,0.14736620080101137,0.66,0.14736620080101137,0.06704709649508468,0.2,0.58,0.053991456,1.7210374154216743,0.7692551890889403,0.9517822071068845,1.8191002295260892,0.8069321673189067,1.0121680515894207,158000,34.5227952003479,2787.330896139145
50,0.11930976054738382,0.56,0.11930976054738382,0.05986321383769021,0.28,0.48,0.023722913,1.6989288981776278,0.7677751349934455,0.9311537637734059,1.8096218594373372,0.8091632697755524,1.000458590434591,160000,36.292590379714966,2823.6234917640686
50,0.16959829135576754,0.5,0.16959829135576754,0.08312422366887492,0.16,0.38,0.11158518,1.6736594261130286,0.7515935225260546,0.9220659084767076,1.792745510175,0.7971648796939734,0.9955806015081116,162000,36.125309228897095,2859.7488052845
50,0.12845772255839155,0.8,0.12845772255839155,0.043322194003932266,0.2,0.5,0.0715859,1.6979896626732098,0.7585886575798986,0.939401014074682,1.851080543934023,0.8182837243913381,1.0327968259339615,164000,35.901185750961304,2895.649995326996
50,0.18670913839995584,0.62,0.18670913839995584,0.050845219927196456,0.26,0.52,0.12198788,1.7009917747342023,0.7644505137815983,0.9365412683864949,1.7792273646054215,0.797350519559187,0.9818768207525719,166000,36.27907633781433,2931.9290931224823
50,0.08041424845210658,0.74,0.08041424845210658,0.05228728380252703,0.28,0.56,0.0021084277,1.6333328190042524,0.7255645597024033,0.9077682493182853,1.7973243493528333,0.8031011444496079,0.9942231743662162,168000,34.96916747093201,2966.8982701301575
50,0.1188755458069432,0.72,0.1188755458069432,0.050415643771137775,0.34,0.62,0.049307093,1.680313733912395,0.750834971652836,0.9294787609355895,1.7379976393340193,0.7676824303536594,0.97031520453205,170000,36.23058271408081,3003.1288571357727
50,0.07584301163738089,0.74,0.07584301163738089,0.044833033168427266,0.2,0.46,0.0015025116,1.6402133036172868,0.7349917203438611,0.9052216036736593,1.773584102839064,0.7808244025581679,0.9927596898540366,172000,36.00407433509827,3039.132936477661
50,0.08364010166660166,0.7,0.08364010166660166,0.047895595882796696,0.14,0.44,0.017022071,1.654243617188627,0.7441176534923633,0.9101259393570498,1.7963126965099463,0.7990310580509714,0.9972816495337998,174000,35.42238998413086,3074.555332183838
50,0.07805010561845158,0.76,0.07805010561845158,0.04381783289731571,0.16,0.4,0.019946646,1.6402795747336725,0.726766875676271,0.9135126954658985,1.800138003373846,0.793521330358117,1.0066166846015652,176000,35.87255501747131,3110.4278967380524
50,0.12401794565080956,0.6,0.12401794565080956,0.056096886588944295,0.16,0.44,0.05203289,1.666005845039966,0.7388640655347576,0.9271417727296358,1.7812573094806103,0.7894434548720517,0.9918138459228821,178000,35.358952045440674,3145.7868568897247
50,0.09276039013379565,0.7,0.09276039013379565,0.05532948260156367,0.32,0.44,0.015091635,1.6546145175565976,0.7411593142659388,0.913455186709629,1.811156834188505,0.8037179624579,1.0074388657813726,180000,36.14693903923035,3181.933800458908
50,0.10687890610589633,0.68,0.10687890610589633,0.05259839716163142,0.16,0.32,0.04533203,1.6367598510066412,0.7201323291451543,0.916627508621577,1.7762111767388216,0.7724113647841317,1.0037998031974082,182000,36.03685283660889,3217.9706625938416
50,0.10460897889863713,0.74,0.10460897889863713,0.05341442739930777,0.36,0.5,0.04060806,1.676404030467169,0.7451839848451871,0.9312200272100186,1.7953769849166248,0.8009007742421095,0.9944761919963899,184000,35.962156772613525,3253.9328260421753
50,0.05273215677743358,0.86,0.05273215677743358,0.04406822013938781,0.28,0.62,-0.013410039,1.6515861145168607,0.7386332392698104,0.912952881587956,1.8211605049061954,0.7972790320289437,1.023881496623006,186000,35.80291771888733,3289.7357482910156
50,0.08393444296538678,0.84,0.08393444296538678,0.042300105678642105,0.24,0.56,0.02691155,1.6431149454416998,0.7327029823040915,0.9104119657608345,1.7787743286931532,0.7808021705023938,0.9979721525679516,188000,35.89666152000427,3325.6324141025543
50,0.12925612079130214,0.82,0.12925612079130214,0.04762177759375784,0.18,0.48,0.036695365,1.6698966424514203,0.7421644336944437,0.927732209021341,1.7972478653359976,0.7935976794073691,1.00365020164554,190000,35.75644397735596,3361.3888623714447
50,0.07461647751863638,0.78,0.07461647751863638,0.04650062436442967,0.26,0.5,-0.0032559913,1.653764938534205,0.7385100860712555,0.9152548604787791,1.7921987215038657,0.8031356233846864,0.9890630997442079,192000,35.577932834625244,3396.9667994976044
50,0.1029363042129336,0.64,0.1029363042129336,0.052655451542790103,0.18,0.36,0.05131454,1.664974784236875,0.7440865657681833,0.9208882278164918,1.799407608870622,0.7926361917442374,1.0067714413440452,194000,35.25287461280823,3432.2196786403656
50,0.08066201678437218,0.68,0.08066201678437218,0.048480602816799764,0.2,0.52,0.014996899,1.6353098209947354,0.7221527398855332,0.913157079857458,1.8225204649885443,0.8098172447306782,1.0127031964385307,196000,29.139792680740356,3461.359475851059
50,0.12141863942676587,0.68,0.12141863942676587,0.04704424465869447,0.18,0.46,0.036392894,1.6307159008082746,0.726198515755984,0.904517401273107,1.768198109969388,0.7741864056967739,0.994011715518522,198000,23.925338745117188,3485.2848188877106
50,0.06323519789731288,0.82,0.06323519789731288,0.044418227840158475,0.22,0.52,-0.0023290152,1.632785041760972,0.7220929891815496,0.9106920375394472,1.8030740456438368,0.801909162104367,1.0011648868617447,200000,23.20857834815979,3508.493401288986
